4468,BoxInsert_AllPlay_Korean.pdf,Korean AllPlay Box Insert - PDF Format,"Korean, AllPlay, Box, Insert, PDF",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,PDF,150 dpi,239kb,,,,,,,,,,,,,,,,,,
4469,BoxInsert_AllPlay_Korean_SourceFiles.zip,Korean AllPlay Box Insert Source Files,"Korean, AllPlay, Box, Insert, Source, Files",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,ZIP,N/A,5.6mb,,,,,,,,,,,,,,,,,,
4470,FAQ_AllPlay_Korean.pdf,Korean AllPlay FAQ - PDF Format,"Korean, AllPlay, FAQ, PDF",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,PDF,150 dpi,188kb,,,,,,,,,,,,,,,,,,
4471,FAQ_AllPlay_Korean_SourceFiles.zip,Korean AllPlay FAQ - Source Files,"Korean, AllPlay, FAQ, Source, Files",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,ZIP,N/A,4.1mb,,,,,,,,,,,,,,,,,,
4472,Allplay_Animation_Video_Korean_1280x720.mov,"Korean AllPlay Animation Video - 1280x720, MOV Format","Korean, AllPlay, Animation, Video, 1280x720, MOV",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,Mbit/s,MOV,N/A,12mb,,,,,,,,,,,,,,,,,,
4473,Allplay_Animation_Video_Korean_1280x720,,"Korean, AllPlay, Animation, Video, 1280x720, mp4",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,Mbit/s,MP4,N/A,0kb,,,,,,,,,,,,,,,,,,
4474,Allplay_Animation_Video_Korean_1920x1080.mov,"Korean AllPlay Animation Video - 1920x1080, MOV Format","Korean, AllPlay, Animation, Video, 1920x1080, MOV",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,15.12 Mbit/s,MOV,N/A,164.7mb,,,,,,,,,,,,,,,,,,
4475,Allplay_Animation_Video_Korean_1920x1080.mp4,"Korean AllPlay Animation Video - 1920x1080, mp4 Format","Korean, AllPlay, Animation, Video, 1920x1080, mp4",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,10.28 Mbit/s,MP4,N/A,112mb,,,,,,,,,,,,,,,,,,
4476,MSP_Customer_AllPlay_ConsumerCopy_Korean.pdf,"AllPlay MSP Customer Consumer Copy - Korean, PDF Format","AllPlay, MSP, Customer, Consumer, Copy, Korean, PDF",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,PDF,150 dpi,1.4mb,,,,,,,,,,,,,,,,,,
4477,MSP_Customer_AllPlay_ConsumerCopy_SourceFiles_Kore,AllPlay MSP Customer Consumer Copy Source Files - Korean,"AllPlay, MSP, Customer, Consumer, Copy, Source, Files, Korean",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,ZIP,N/A,43.8mb,,,,,,,,,,,,,,,,,,
4478,MSP_Social_Media_AllPlay_Help_Guide_Korean.docx,"AllPlay MSP Social Media Help Guide - Korean, Word Doc","AllPla,y MSP, Social, Media, Help, Guide, Korean, Word, Doc",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,DOCX,150 dpi,56kb,,,,,,,,,,,,,,,,,,
4479,MSP_Social_Media_AllPlay_Help Guide_Korean.pdf,"AllPlay MSP Social Media Help Guide - Korean, PDF Format","AllPlay, MSP, Social, Media, Help, Guide, Korean, PDF",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,PDF,150 dpi,159kb,,,,,,,,,,,,,,,,,,
4480,OEM_Customer_AllPlay_ConsumerCopy_Korean.pdf,"AllPlay OEM Customer Consumer Copy - Korean, pdf format","AllPlay, OEM, Customer, Consumer, Copy, Korean, pdf",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,PDF,150 dpi,1.5mb,,,,,,,,,,,,,,,,,,
4481,OEM_Customer_AllPlay_ConsumerCopy_Korean_SourceFil,"AllPlay OEM Customer Consumer Copy - Korean, Source Files, .zip","AllPlay, OEM, Customer, Consumer Copy, Korean, Source, Files, .zip",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,ZIP,N/A,47mb,,,,,,,,,,,,,,,,,,
4482,OEM_Social_Media_AllPlay_Help_Guide_Korean.docx,"AllPlay OEM Social Media Help Guide - Korean, Word Doc","AllPlay, OEM, Social, Media, Help, Guide, Korean, Word, Doc",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,DOCX,150 dpi,59kb,,,,,,,,,,,,,,,,,,
4483,OEM_Social_Media_AllPlay_Help_Guide_Korean.pdf,"AllPlay OEM Social Media Help Guide - Korean, PDF Format","AllPlay, OEM, Social, Media, Help, Guide, Korean, PDF",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,PDF,150 dpi,157kb,,,,,,,,,,,,,,,,,,
4484,ProductSheet_AllPlay_Korean.pdf,"Korean AllPlay Product Sheet, PDF Format","Korean, AllPlay, Product, Sheet, PDF",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,PDF,150 dpi,1.9mb,,,,,,,,,,,,,,,,,,
4485,ProductSheet_AllPlay_Korean_SourceFiles.zip,Korean AllPlay Product Sheet - Source Files,"Korean, AllPlay, Product, Sheet, Source, Files",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,ZIP,N/A,97.7mb,,,,,,,,,,,,,,,,,,
4486,TrainingOverview_AllPlay_Korean.pdf,Korean AllPlay Training Overview - PDF Format,"Korean, AllPlay, Training, Overview, PDF",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,PDF,150 dpi,530kb,,,,,,,,,,,,,,,,,,
4487,TrainingOverview_AllPlay_Korean_SourceFiles.zip,Korean AllPlay Training Overview Source Files,"Korean, AllPlay, Training, Overview, Source, Files",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,ZIP,N/A,5.5mb,,,,,,,,,,,,,,,,,,
4488,OEM_Customer_AllPlay_ConsumerCopy_Korean.pdf,"AllPlay OEM Customer Consumer Copy - Korean, pdf format","AllPlay, OEM, Customer, Consumer, Copy, Korean, pdf",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,PDF,150 dpi,1.5mb,,,,,,,,,,,,,,,,,,
4489,OEM_Customer_AllPlay_ConsumerCopy_Korean_SourceFil,"AllPlay OEM Customer Consumer Copy - Korean, Source Files, .zip","AllPlay, OEM, Customer, Consumer Copy, Korean, Source, Files, .zip",Qualcomm,AllPlay,Korean,,Katrina,10/7/15,Katrina,10/7/15,,,ZIP,N/A,47mb,,,,,,,,,,,,,,,,,,
4490,FAQ_AllPlay_Portuguese.zip,Portuguese AllPlay FAQ Source Files,"Portuguese, AllPlay, FAQ, Source, Files",Qualcomm,AllPlay,Portuguese,,Katrina,10/9/15,Katrina,10/12/15,,,ZIP,N/A,1.2mb,,,,,,,,,,,,,,,,,,
4491,FAQ_AllPlay_Portuguese.pdf,Portuguese AllPlay FAQ - PDF Format,"Portuguese, AllPlay, FAQ, PDF",Qualcomm,AllPlay,Portuguese,,Katrina,10/9/15,Katrina,10/12/15,,,PDF,150 dpi,130kb,,,,,,,,,,,,,,,,,,
4492,MSP_Customer_Consumer_Copy_AllPlay_Portuguese.pdf,"AllPlay MSP Customer Consumer Copy - Portuguese, PDF Format","AllPlay, MSP, Customer, Consumer, Copy, Portuguese, PDF",Qualcomm,AllPlay,Portuguese,,Katrina,10/9/15,Katrina,10/12/15,,,PDF,150 dpi,1.3mb,,,,,,,,,,,,,,,,,,
4493,MSP_Customer_Consumer_Copy_AllPlay_Portuguese.zip,MSP Customer AllPlay Consumer Copy Source Files - Portuguese,"MSP, Customer, AllPlay, Consumer, Copy, Source, Files, Portuguese",Qualcomm,AllPlay,Portuguese,,Katrina,10/9/15,Katrina,10/12/15,,,ZIP,N/A,40.8mb,,,,,,,,,,,,,,,,,,
4494,MSP_Social_Media_Help_Guide_Portuguese.docx,"MSP Social Media AllPlay Help Guide - Portuguese, Word Doc","MSP, Social, Media, AllPlay, Help, Guide, Portuguese, Word, Doc",Qualcomm,AllPlay,Portuguese,,Katrina,10/9/15,Katrina,10/12/15,,,DOCX,150 dpi,56kb,,,,,,,,,,,,,,,,,,
4495,MSP_Social_Media_Help_Guide_Portuguese.pdf,"MSP Social Media AllPlay Help Guide - Portuguese, PDF Format","MSP, Social, Media, AllPlay, Help, Guide, Portuguese, PDF",Qualcomm,AllPlay,Portuguese,,Katrina,10/9/15,Katrina,10/12/15,,,PDF,150 dpi,42kb,,,,,,,,,,,,,,,,,,
4496,OEM_Social_Media_Help_Guide_Portuguese.docx,"OEM Social Media AllPlay Help Guide - Portuguese, Word Doc","OEM, Social, Media, AllPlay, Help, Guide, Portuguese, Word, Doc",Qualcomm,AllPlay,Portuguese,,Katrina,10/9/15,Katrina,10/12/15,,,DOCX,150 dpi,56kb,,,,,,,,,,,,,,,,,,
4497,OEM_Social_Media_Help_Guide_Portuguese.pdf,"OEM Social Media AllPlay Media Help Guide - Portuguese, PDF Format","OEM, Social, Media, AllPlay, Media, Help, Guide, Portuguese, PDF",Qualcomm,AllPlay,Portuguese,,Katrina,10/9/15,Katrina,10/12/15,,,PDF,150 dpi,41kb,,,,,,,,,,,,,,,,,,
4498,OEM_Customer_Consumer_Copy_Portuguese.pdf,"OEM Customer AllPlay Customer Copy - Portuguese, PDF Format","OEM, Customer, AllPlay, Customer, Copy, Portuguese, PDF",Qualcomm,AllPlay,Portuguese,,Katrina,10/9/15,Katrina,10/12/15,,,PDF,150 dpi,1.5mb,,,,,,,,,,,,,,,,,,
4499,OEM_Customer_Consumer_Copy_Portuguese_SourceFiles.,OEM Customer AllPlay Consumer Copy Source Files - Portuguese,"OEM, Customer, AllPlay, Consumer, Copy, Source, Files, Portuguese",Qualcomm,AllPlay,Portuguese,,Katrina,10/9/15,Katrina,10/12/15,,,ZIP,N/A,44.1mb,,,,,,,,,,,,,,,,,,
4500,MSP_Customer_ConsumeCopy_Spanish.pdf,"AllPlay MSP Customer Consumer Copy - Spanish, PDF Format","AllPlay, MSP, Customer, Consumer, Copy, Spanish, PDF",Qualcomm,AllPlay,Spanish,,Elysia,10/9/15,Elysia,10/9/15,,,PDF,150 dpi,1.3mb,,,,,,,,,,,,,,,,,,
4501,MSP_Customer_ConsumeCopy_Spanish_SourceFiles.zip,AllPlay MSP Customer Consumer Copy Source Files - Spanish,"AllPlay, MSP, Customer, Consumer, Copy, Source, Files, Spanish",Qualcomm,AllPlay,Spanish,,Elysia,10/9/15,Elysia,10/9/15,,,ZIP,N/A,40.9mb,,,,,,,,,,,,,,,,,,
4502,MSP_Social_Media_Help_Guide_Spanish.pdf,"AllPlay MSP Social Media Help Guide - Spanish, PDF Format","AllPlay, MSP, Social, Media, Help, Guide, Spanish, PDF",Qualcomm,AllPlay,Spanish,,Elysia,10/9/15,Elysia,10/9/15,,,PDF,150 dpi,42kb,,,,,,,,,,,,,,,,,,
4503,MSP_Social_Media_Help_Guide_Spanish.docx,"AllPlay MSP Social Media Help Guide - Spanish, Word Doc","AllPlay, MSP, Social, Media, Help, Guide, Spanish, Word",Qualcomm,AllPlay,Spanish,,Elysia,10/9/15,Elysia,10/9/15,,,DOCX,150 dpi,128kb,,,,,,,,,,,,,,,,,,
4504,OEM_Customer_ConsumeCopy_Spanish.pdf,"AllPlay OEM Customer Consumer Copy - Spanish, PDF Format","AllPlay, OEM, Customer, Consumer, Copy, Spanish, PDF",Qualcomm,AllPlay,Spanish,,Elysia,10/9/15,Elysia,10/9/15,,,PDF,150 dpi,1.5mb,,,,,,,,,,,,,,,,,,
4505,OEM_Customer_ConsumeCopy_Spanish_SourceFiles.zip,AllPlay OEM Customer Consumer Copy Source Files - Spanish,"AllPlay, OEM, Customer, Consumer, Copy, Source, Files, Spanish",Qualcomm,AllPlay,Spanish,,Elysia,10/9/15,Elysia,10/9/15,,,ZIP,N/A,44.1mb,,,,,,,,,,,,,,,,,,
4506,OEM_Social_Media_Help_Guide_Spanish.pdf,"AllPlay OEM Social Media Help Guide - Spanish, PDF Format","AllPlay, OEM, Social, Media, Help, Guide, Spanish, PDF",Qualcomm,AllPlay,Spanish,,Elysia,10/9/15,Elysia,10/9/15,,,PDF,150 dpi,42kb,,,,,,,,,,,,,,,,,,
4507,OEM_Social_Media_Help_Guide_Spanish.docx,"AllPlay OEM Social Media Help Guide - Spanish, Word Doc","AllPla,y OEM, Social, Media, Help, Guide, Spanish, Word",Qualcomm,AllPlay,Spanish,,Elysia,10/9/15,Elysia,10/9/15,,,DOCX,150 dpi,56kb,,,,,,,,,,,,,,,,,,
4508,AllPlay_ProductSheet_Spanish.pdf,"AllPlay Product Sheet - Spanish, PDF Format","AllPlay, Product, Sheet, Spanish, PDF",Qualcomm,AllPlay,Spanish,,Elysia,10/9/15,Elysia,10/9/15,,,PDF,150 dpi,1.8mb,,,,,,,,,,,,,,,,,,
4509,AllPlay_ProductSheet_Spanish_SourceFiles.zip,AllPlay Product Sheet Source Files - Spanish,"AllPlay, Product, Sheet, Source, Files, Spanish",Qualcomm,AllPlay,Spanish,,Elysia,10/9/15,Elysia,10/9/15,,,ZIP,N/A,94.7mb,,,,,,,,,,,,,,,,,,
4510,AllPlay_TrainingOverview_Spanish.pdf,"AllPlay Training Overview - Spanish, PDF Format","AllPlay, Training, Overview, Spanish, PDF",Qualcomm,AllPlay,Spanish,,Elysia,10/9/15,Elysia,10/9/15,,,PDF,150 dpi,474kb,,,,,,,,,,,,,,,,,,
4511,AllPlay_TrainingOverview_Spanish_SourceFiles.zip,AllPlay Training Overview Source Files - Spanish,"AllPlay, Training, Overview, Source, Files, Spanish",Qualcomm,AllPlay,Spanish,,Elysia,10/9/15,Elysia,10/9/15,,,ZIP,N/A,2.1mb,,,,,,,,,,,,,,,,,,
4512,AllPlay_DataSheet_French.pdf,"French AllPlay Data Sheet, PDF Format ","French, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,French,,Elysia,10/12/15,Elysia,10/12/15,,,PDF,150 dpi,248kb,,,,,,,,,,,,,,,,,,
4513,Allplay_Animation_Portuguese_1280x720.mov,"Portuguese AllPlay Animation Video - 1280x720, MOV Format","Portuguese, AllPlay, Animation, Video, 1280x720, MOV",Qualcomm,AllPlay,Portuguese,,Elysia,10/12/15,Elysia,10/12/15,,3.38 Mbit/s,MOV,N/A,37mb,,,,,,,,,,,,,,,,,,
4514,AllPlay_DataSheet_SourceFiles_French.zip,French AllPlay Data Sheet Source Files,"French, AllPlay, Data, Sheet, Source Files",Qualcomm,AllPlay,French,,Elysia,10/12/15,Elysia,10/12/15,,,ZIP,N/A,5.3mb,,,,,,,,,,,,,,,,,,
4515,AllPlay_DataSheet_FrenchCandian.pdf,French Canadian AllPlay Data Sheet - PDF Format,"French, Canadian, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,French Canadian,,Elysia,10/12/15,Elysia,10/12/15,,,PDF,150 dpi,245kb,,,,,,,,,,,,,,,,,,
4516,AllPlay_DataSheet_SourceFiles_FrenchCanadian.zip,French Canadian AllPlay Data Sheet Source Files,"French, Canadian, AllPlay, Data, Sheet, Source Files",Qualcomm,AllPlay,French Canadian,,Elysia,10/12/15,Elysia,10/12/15,,,ZIP,N/A,5.3mb,,,,,,,,,,,,,,,,,,
4517,Allplay_Animation_Portuguese_1280x720.mp4,"Portuguese AllPlay Animation Video - 1280x720, mp4 Format","Portuguese, AllPlay, Animation, Video, 1280x720, mp4",Qualcomm,AllPlay,Portuguese,,Elysia,10/12/15,Elysia,10/12/15,,8.28 Mbit/s,MP4,N/A,90.7mb,,,,,,,,,,,,,,,,,,
4518,Allplay_Animation_Portuguese_1920x1080.mov,"Portuguese AllPlay Animation Video - 1920x1080, MOV Format","Portuguese, AllPlay, Animation, Video, 1920x1080, MOV",Qualcomm,AllPlay,Portuguese,,Elysia,10/12/15,Elysia,10/12/15,,7.03 Mbit/s,MOV,N/A,77mb,,,,,,,,,,,,,,,,,,
4519,AllPlay_DataSheet_German.pdf,German AllPlay Data Sheet - PDF Format,"German, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,German,,Elysia,10/12/15,Elysia,10/12/15,,,PDF,150 dpi,254kb,,,,,,,,,,,,,,,,,,
4521,AllPlay_DataSheet_SourceFiles_German.zip,German AllPlay Data Sheet Source Files,"German, AllPlay, Data, Sheet, Source Files",Qualcomm,AllPlay,German,,Elysia,10/12/15,Elysia,10/12/15,,,ZIP,N/A,5.4mb,,,,,,,,,,,,,,,,,,
4522,Allplay_Animation_Portuguese_1920x1080,"Portuguese AllPlay Animation Video - 1920x1080, mp4 Format","Portuguese, AllPlay, Animation, Video, 1920x1080, mp4",Qualcomm,AllPlay,Portuguese,,Elysia,10/12/15,Elysia,10/12/15,,11.52 Mbit/s,MP4,N/A,126.2mb,,,,,,,,,,,,,,,,,,
4523,AllPlay_DataSheet_Itailian.pdf,Italian AllPlay Data Sheet - PDF Format,"Italian, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,Italian,,Elysia,10/12/15,Elysia,10/12/15,,,PDF,150 dpi,245kb,,,,,,,,,,,,,,,,,,
4524,AllPlay_DataSheet_SourceFiles_Italian_SourceFiles.,Italian AllPlay Data Sheet Source Files,"Italian, AllPlay, Data, Sheet, Source Files",Qualcomm,AllPlay,Italian,,Elysia,10/12/15,Elysia,10/12/15,,,ZIP,N/A,5.3mb,,,,,,,,,,,,,,,,,,
4525,Snapdragon_Video_OneTouch_60Seconds_1920x1080.mov,"Snapdragon Video - One Touch, 60 Seconds, 1920x1080, MOV Format","Snapdragon, Video, One, Touch, 60, Seconds, 1920x1080, MOV",Snapdragon,Video: One Touch is All it Takes,60 Second Version,,Elysia,10/14/15,Elysia,1/4/16,,20.18 Mbit/s,MOV,N/A,146.6mb,,,,,,,,,,,,,,,,,,
4527,Snapdragon_Video_One_Touch_30Seconds_1920x1080.mov,"Snapdragon Video - One Touch, 30 Seconds, 1920x1080, MOV Format","Snapdragon, Video, One Touch, 30, Seconds, 1920x1080, MOV",Snapdragon,Video: One Touch is All it Takes,30 Second Version,,Elysia,10/15/15,Elysia,1/4/16,,20.7 Mbit/s,MOV,N/A,74.5mb,,,,,,,,,,,,,,,,,,
4529,ProductSheet_AllPlay_Portuguese.pdf,"Portuguese AllPlay Product Sheet - Portuguese, PDF Format","Portuguese, AllPlay, Product, Sheet, Portuguese, PDF",Qualcomm,AllPlay,Portuguese,,Elysia,10/15/15,Elysia,10/15/15,,,PDF,150 dpi,1.8mb,,,,,,,,,,,,,,,,,,
4530,ProductSheet_AllPlay_Portuguese_SourceFiles.zip,Portuguese AllPlay Product Sheet Source Files,"Portuguese, AllPlay, Product, Sheet, Source, Files",Qualcomm,AllPlay,Portuguese,,Elysia,10/15/15,Elysia,10/15/15,,,ZIP,N/A,94.7mb,,,,,,,,,,,,,,,,,,
4531,TrainingOverview_AllPlay_Portuguese.pdf,Portuguese AllPlay Training Overview - PDF Format,"Portuguese, AllPlay, Training, Overview, PDF",Qualcomm,AllPlay,Portuguese,,Elysia,10/15/15,Elysia,10/15/15,,,PDF,150 dpi,710kb,,,,,,,,,,,,,,,,,,
4532,TrainingOverview_AllPlay_Portuguese_SourceFiles.zi,Portuguese AllPlay Training Overview Source Files,"Portuguese, AllPlay, Training, Overview, Source, Files",Qualcomm,AllPlay,Portuguese,,Elysia,10/15/15,Elysia,10/15/15,,,ZIP,N/A,1.6mb,,,,,,,,,,,,,,,,,,
4533,AllPlay_DataSheet_Japanese.pdf,Japanese AllPlay Data Sheet - PDF Format,,Qualcomm,AllPlay,Japanese,,Elysia,10/15/15,Elysia,10/15/15,,,PDF,150 dpi,311kb,,,,,,,,,,,,,,,,,,
4534,AllPlay_DataSheet_SourceFiles_Italian_SourceFiles.,Japanese AllPlay Data Sheet Source Files,"Japanese, AllPlay, Data, Sheet, Source, Files",Qualcomm,AllPlay,Japanese,,Elysia,10/15/15,Elysia,10/15/15,,,ZIP,N/A,5.4mb,,,,,,,,,,,,,,,,,,
4535,AllPlay_DataSheet_Korean.pdf,Korean AllPlay Data Sheet - PDF Format,"Korean, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,Korean,,Elysia,10/15/15,Elysia,10/15/15,,,PDF,150 dpi,316kb,,,,,,,,,,,,,,,,,,
4536,AllPlay_DataSheet_SourceFiles_Italian_SourceFiles.,Korean AllPlay Data Sheet Source Files,,Qualcomm,AllPlay,Korean,,Elysia,10/15/15,Elysia,10/15/15,,,ZIP,N/A,5.4mb,,,,,,,,,,,,,,,,,,
4537,AllPlay_DataSheet_Portuguesepdf,Portuguese AllPlay Data Sheet - PDF Format,"Portuguese, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,Portuguese,,Elysia,10/15/15,Elysia,10/15/15,,,PDF,150 dpi,262kb,,,,,,,,,,,,,,,,,,
4538,AllPlay_DataSheet_SourceFiles_Portuguese_SourceFil,Portuguese AllPlay Data Sheet Source Files,,Qualcomm,AllPlay,Portuguese,,Elysia,10/15/15,Elysia,10/16/15,,,ZIP,N/A,5.8mb,,,,,,,,,,,,,,,,,,
4539,AllPlay_DataSheet_SimplifiedChinese.pdf,Simplified Chinese AllPlay Data Sheet - PDF Format,"Simplified, Chinese, AllPlay, Data, Sheet PDF",Qualcomm,AllPlay,Simplified Chinese,,Elysia,10/15/15,Elysia,10/15/15,,,PDF,150 dpi,318kb,,,,,,,,,,,,,,,,,,
4540,AllPlay_DataSheet_SimplifiedChinese_SourceFiles.zi,Simplified Chinese AllPlay Data Sheet Source Files,"Simplified, Chinese, AllPlay, Data, Sheet, Source, Files",Qualcomm,AllPlay,Simplified Chinese,,Elysia,10/15/15,Elysia,10/15/15,,,ZIP,N/A,5.4mb,,,,,,,,,,,,,,,,,,
4541,AllPlay_DataSheet_TraditionalChinese.pdf,Traditional Chinese AllPlay Data Sheet - PDF Format,"Traditional, Chinese, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,Traditional Chinese,,Elysia,10/15/15,Elysia,10/15/15,,,PDF,150 dpi,415kb,,,,,,,,,,,,,,,,,,
4542,AllPlay_DataSheet_SourceFiles_TraditionalChinese_S,Traditional Chinese AllPlay Data Sheet Source Files,"Traditional, Chinese, AllPlay, Data, Sheet, Source, Files",Qualcomm,AllPlay,Traditional Chinese,,Elysia,10/15/15,Elysia,10/15/15,,,ZIP,N/A,5.4mb,,,,,,,,,,,,,,,,,,
4543,AllPlay_DataSheet_Spanish.pdf,Spanish AllPlay Data Sheet - PDF Format,"Spanish, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,Spanish,,Elysia,10/15/15,Elysia,10/15/15,,,PDF,150 dpi,249kb,,,,,,,,,,,,,,,,,,
4544,AllPlay_DataSheet_SourceFiles_Spanish_SourceFiles.,Spanish AllPlay Data Sheet Source Files,"Spanish, AllPlay, Data, Sheet, Source, Files",Qualcomm,AllPlay,Spanish,,Elysia,10/15/15,Elysia,10/16/15,,,ZIP,N/A,5.5mb,,,,,,,,,,,,,,,,,,
4545,AllPlay_DataSheet_French.pdf,French AllPlay Data Sheet - PDF Format,"French, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,French,,Elysia,10/15/15,Elysia,10/15/15,,,PDF,150 dpi,248kb,,,,,,,,,,,,,,,,,,
4546,AllPlay_DataSheet_SourceFiles_French_SourceFiles.z,French AllPlay Data Sheet Source Files,"French, AllPlay, Data, Sheet, Source, Files",Qualcomm,AllPlay,French,,Elysia,10/15/15,Elysia,10/15/15,,,ZIP,N/A,5.3mb,,,,,,,,,,,,,,,,,,
4547,AllPlay_DataSheet_FrenchCandian.pdf,French Canadian AllPlay Data Sheet - PDF Format,,Qualcomm,AllPlay,French Canadian,,Elysia,10/15/15,Elysia,10/15/15,,,PDF,150 dpi,245kb,,,,,,,,,,,,,,,,,,
4548,AllPlay_DataSheet_SourceFiles_FrenchCanadian_Sourc,French Canadian AllPlay Data Sheet Source Files,"French, Canadian, AllPlay, Data, Sheet, Source, Files",Qualcomm,AllPlay,French Canadian,,Elysia,10/15/15,Elysia,10/15/15,,,ZIP,N/A,5.3mb,,,,,,,,,,,,,,,,,,
4549,AllPlay_DataSheet_German.pdf,German AllPlay Data Sheet - PDF Format,,Qualcomm,AllPlay,German,,Elysia,10/15/15,Elysia,10/15/15,,,PDF,150 dpi,254kb,,,,,,,,,,,,,,,,,,
4550,AllPlay_DataSheet_SourceFiles_German_SourceFiles.z,German AllPlay Data Sheet Source Files,,Qualcomm,AllPlay,German,,Elysia,10/15/15,Elysia,10/15/15,,,ZIP,N/A,5.4mb,,,,,,,,,,,,,,,,,,
4551,AllPlay_DataSheet_Itailian.pdf,Italian AllPlay Data Sheet - PDF Format,"Italian, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,Italian,,Elysia,10/15/15,Elysia,10/15/15,,,PDF,150 dpi,245kb,,,,,,,,,,,,,,,,,,
4552,AllPlay_DataSheet_SourceFiles_Italian_SourceFiles.,Italian AllPlay Data Sheet Source Files,"Italian, AllPlay, Data, Sheet, Source, Files",Qualcomm,AllPlay,Italian,,Elysia,10/15/15,Elysia,10/15/15,,,ZIP,N/A,5.3mb,,,,,,,,,,,,,,,,,,
4553,AllPlay_DataSheet_Japanese.pdf,Japanese AllPlay Data Sheet - PDF Format,,Qualcomm,AllPlay,Japanese,,Elysia,10/16/15,Elysia,10/16/15,,,PDF,150 dpi,311kb,,,,,,,,,,,,,,,,,,
4554,AllPlay_DataSheet_SourceFiles_Italian_SourceFiles.,Japanese AllPlay Data Sheet Source Files,"Japanese, AllPlay, Data, Sheet, Source, Files",Qualcomm,AllPlay,Japanese,,Elysia,10/16/15,Elysia,10/16/15,,,ZIP,N/A,5.4mb,,,,,,,,,,,,,,,,,,
4555,AllPlay_DataSheet_Korean.pdf,Korean AllPlay Data Sheet - PDF Format,"Korean, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,Korean,,Elysia,10/16/15,Elysia,10/16/15,,,PDF,150 dpi,316kb,,,,,,,,,,,,,,,,,,
4556,AllPlay_DataSheet_SourceFiles_Italian_SourceFiles.,Korean AllPlay Data Sheet Source Files,"Korean, AllPlay, Data, Sheet, Source, Files",Qualcomm,AllPlay,Korean,,Elysia,10/16/15,Elysia,10/16/15,,,ZIP,N/A,5.4mb,,,,,,,,,,,,,,,,,,
4557,AllPlay_DataSheet_Portuguese.pdf,Portuguese AllPlay Data Sheet - PDF Format,"Portuguese, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,Portuguese,,Elysia,10/16/15,Elysia,10/16/15,,,PDF,150 dpi,262kb,,,,,,,,,,,,,,,,,,
4559,AllPlay_DataSheet_SourceFiles_Portuguese_SourceFil,Portuguese AllPlay Data Sheet Source Files,"Portuguese, AllPlay, Data, Sheet, Source, Files",Qualcomm,AllPlay,Portuguese,,Elysia,10/16/15,Elysia,10/16/15,,,ZIP,N/A,5.8mb,,,,,,,,,,,,,,,,,,
4560,AllPlay_DataSheet_SimplifiedChinese.pdf,Simplified Chinese AllPlay Data Sheet - PDF Format,"Simplified, Chinese, AllPlay, Data, Sheet, PDF",Qualcomm,AllPlay,Simplified Chinese,,Elysia,10/16/15,Elysia,10/16/15,,,PDF,150 dpi,318kb,,,,,,,,,,,,,,,,,,
